RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30
395246,247,"Yuba City, CA",msa,CA,224583.0,209583.0,201750.0,202500.0,201167.0,205000.0,201500.0,192833.0,186917.0,182583.0,175917.0,170333.0,166500.0,173167.0,167500.0,166333.0,163000.0,166000.0,166833.0,163500.0,162167.0,161333.0,164250.0,160583.0,160917.0,164333.0,173000.0,169167.0,165167.0,161167.0,156833.0,159000.0,158000.0,163667.0,154500.0,152667.0,149667.0,148667.0,148833.0,151833.0,155167.0,155167.0,147667.0,146667.0,142333.0,144167.0,139833.0,142500.0,142667.0,147000.0,145333.0,143667.0,145000.0,148333.0,152667.0,150167.0,149333.0,149500.0,158417.0,157250.0,160750.0,163167.0,175167.0,179833.0,180833.0,181500.0,185167.0,189000.0,190500.0,193000.0,188000.0,193000.0,194500.0,204500.0,204333.0,206333.0,205333.0,202333.0,196333.0,192667.0,193500.0,200167.0,207333.0,211667.0,207167.0,208000.0,213833.0,221500.0,224833.0,223000.0,229500.0,229500.0,227417.0,219750.0,221417.0,226000.0,228500.0,227833.0,232167.0,240000.0,244500.0,244500.0,241000.0,243833.0,241833.0,243000.0,244667.0,247083.0,251583.0,255000.0,263583.0,265750.0,268833.0,265500.0,268000.0,265167.0,263333.0,261167.0,265833.0,272000.0,276667.0,276317.0,284650.0,284817.0,285167.0,277667.0,276167.0,273667.0,280500.0,281833.0,287500.0,283500.0,288667.0,294833.0,297833.0,302667.0,300083.0,305083.0,302583.0,307083.0,303417.0,305917.0,301333.0,304083.0,305750.0,310083.0,317667.0,323667.0,331167.0,335833.0,336500.0,341333.0,343333.0,352000.0,360333.0,364417.0,374083.0,372417.0,387167.0,390500.0,396167.0,392083.0,395417.0,399583.0,400833.0,396500.0,403333.0,414000.0,426500.0,428167.0,431167.0,431667.0,430833.0,427833.0,411500.0,399000.0,383000.0,384833.0,391000.0,394833.0,397333.0,402000.0,410750.0
395119,249,"St. George, UT",msa,UT,236750.0,231567.0,222733.0,216650.0,221471.0,219554.0,219121.0,190317.0,187283.0,195217.0,202550.0,202167.0,190167.0,191833.0,198250.0,193583.0,188583.0,173333.0,171917.0,180750.0,179750.0,187833.0,174667.0,176917.0,170158.0,175992.0,175075.0,182833.0,171000.0,165667.0,149633.0,162068.0,163735.0,163393.0,173292.0,180292.0,186667.0,173817.0,165642.0,160975.0,155142.0,151350.0,151567.0,154217.0,162183.0,157633.0,158150.0,155483.0,166789.0,169372.0,168055.0,160717.0,154983.0,158892.0,157908.0,162908.0,153300.0,163283.0,165783.0,175800.0,176167.0,181667.0,189633.0,192633.0,194000.0,195700.0,201900.0,197533.0,198533.0,192333.0,199000.0,199458.0,200292.0,199792.0,198500.0,202400.0,200067.0,193567.0,188667.0,193167.0,204833.0,214167.0,217500.0,215800.0,210967.0,209967.0,211633.0,212967.0,212633.0,211567.0,214233.0,215233.0,215333.0,210333.0,211900.0,212900.0,230067.0,236133.0,248800.0,237967.0,237317.0,230817.0,234450.0,235050.0,237217.0,238750.0,245567.0,246433.0,258933.0,264683.0,270150.0,268150.0,268300.0,267783.0,265783.0,261317.0,262833.0,267800.0,274508.0,284208.0,284208.0,289167.0,290467.0,290500.0,284983.0,290750.0,298583.0,304933.0,295833.0,296500.0,292400.0,299400.0,297567.0,308667.0,311667.0,315000.0,321317.0,324817.0,327317.0,319667.0,314067.0,311717.0,318700.0,327467.0,332567.0,332583.0,337417.0,353833.0,364575.0,375658.0,374658.0,381917.0,382667.0,387000.0,391667.0,410000.0,430833.0,452650.0,464317.0,476317.0,495750.0,483917.0,486583.0,477000.0,492167.0,487500.0,499167.0,523333.0,560500.0,573468.0,573302.0,565302.0,549000.0,527000.0,521833.0,523500.0,524000.0,490167.0,465000.0,464167.0,506500.0,521483.0,532483.0
394896,250,"Muskegon, MI",msa,MI,89967.0,95333.0,103167.0,100467.0,97883.0,91683.0,88050.0,86967.0,86967.0,91467.0,92800.0,89000.0,83750.0,88717.0,93717.0,95800.0,94167.0,92967.0,92300.0,92247.0,90613.0,87613.0,88000.0,86333.0,88750.0,85083.0,92317.0,93533.0,88833.0,81267.0,78662.0,83862.0,82529.0,80167.0,80000.0,83500.0,90167.0,89310.0,90777.0,91410.0,91267.0,91267.0,89133.0,92300.0,90233.0,92400.0,82467.0,79900.0,73650.0,81083.0,87417.0,92667.0,94667.0,92025.0,92975.0,94608.0,92250.0,84967.0,81000.0,84500.0,94483.0,98483.0,105650.0,109000.0,106667.0,102233.0,92983.0,91983.0,89750.0,90667.0,88000.0,89667.0,91667.0,98967.0,101617.0,109117.0,111152.0,111002.0,105469.0,99117.0,94250.0,91583.0,90933.0,99967.0,100117.0,107117.0,105617.0,111500.0,109370.0,108503.0,109087.0,107600.0,111117.0,109833.0,113433.0,111783.0,111783.0,113267.0,116067.0,122167.0,125367.0,120733.0,116317.0,111650.0,114283.0,114717.0,111717.0,107417.0,108167.0,116167.0,123750.0,127583.0,129250.0,128983.0,125650.0,123317.0,120250.0,116883.0,115550.0,117633.0,122667.0,128000.0,128667.0,128667.0,128123.0,129357.0,129357.0,123650.0,120417.0,120850.0,124767.0,133017.0,134308.0,140058.0,139208.0,146633.0,148559.0,151159.0,145342.0,139000.0,135000.0,128483.0,129483.0,123483.0,134967.0,139467.0,152450.0,157133.0,162617.0,166300.0,168300.0,165650.0,156483.0,151500.0,149167.0,153333.0,158000.0,165953.0,170953.0,171287.0,171817.0,178483.0,181817.0,178333.0,173333.0,168333.0,173667.0,172000.0,179650.0,181733.0,191733.0,197917.0,208167.0,211500.0,209150.0,197150.0,192150.0,185667.0,178833.0,174458.0,174533.0,188350.0,198942.0
394299,251,"Abilene, TX",msa,TX,104900.0,102250.0,104833.0,102167.0,107833.0,105967.0,117500.0,107250.0,107117.0,94250.0,94833.0,93917.0,98917.0,107050.0,112800.0,117050.0,111583.0,109217.0,99883.0,103117.0,105400.0,113117.0,108200.0,106850.0,100850.0,103167.0,105267.0,111717.0,118383.0,115217.0,113050.0,100917.0,102083.0,103833.0,111000.0,108667.0,102567.0,106900.0,110567.0,118333.0,115667.0,119333.0,117500.0,121750.0,117917.0,114250.0,111750.0,108917.0,109417.0,109333.0,113300.0,123133.0,127717.0,130417.0,123250.0,123250.0,115900.0,117150.0,110867.0,109883.0,109800.0,116150.0,125150.0,133650.0,128800.0,128967.0,119300.0,119500.0,112333.0,113667.0,117667.0,119667.0,119667.0,122083.0,130083.0,138750.0,135667.0,132000.0,124367.0,125367.0,124825.0,123792.0,123875.0,128250.0,129917.0,135833.0,139333.0,146000.0,144583.0,144917.0,143250.0,140750.0,138967.0,137300.0,133717.0,132650.0,134317.0,145783.0,150967.0,154467.0,150167.0,142800.0,137633.0,133933.0,135300.0,139467.0,140767.0,143350.0,142517.0,146550.0,145967.0,150133.0,145833.0,148667.0,142500.0,143167.0,139333.0,141333.0,143333.0,148000.0,150375.0,152042.0,155692.0,152483.0,152800.0,154483.0,161950.0,164800.0,164800.0,158817.0,156817.0,152650.0,158642.0,166808.0,175058.0,176583.0,179583.0,176333.0,175000.0,172333.0,166833.0,170000.0,164333.0,167667.0,169000.0,173333.0,181833.0,188800.0,192167.0,191667.0,188783.0,191250.0,190708.0,186925.0,196092.0,196617.0,203317.0,199983.0,210000.0,213083.0,213083.0,206400.0,204983.0,202067.0,207250.0,211000.0,223250.0,223900.0,223650.0,220983.0,225167.0,228333.0,234000.0,230633.0,225633.0,208300.0,206667.0,205000.0,205333.0,207392.0,207392.0,213725.0,208333.0
394707,252,"Iowa City, IA",msa,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283400.0,324550.0,317884.0,319150.0,298083.0
394860,254,"Midland, TX",msa,TX,157783.0,162150.0,164150.0,172467.0,175633.0,170867.0,166108.0,162592.0,165025.0,168983.0,169167.0,165800.0,161633.0,164933.0,169967.0,173267.0,171342.0,166596.0,163963.0,158254.0,160133.0,159433.0,162767.0,160300.0,158667.0,160000.0,161333.0,171300.0,173300.0,176467.0,170000.0,168983.0,168150.0,169783.0,172367.0,173700.0,170050.0,173942.0,174025.0,179792.0,178667.0,182250.0,179667.0,180167.0,176167.0,181917.0,179083.0,183167.0,186417.0,201250.0,206150.0,208067.0,201900.0,197817.0,199483.0,198067.0,200817.0,200007.0,204590.0,201507.0,200067.0,198900.0,214983.0,221900.0,225900.0,224083.0,219333.0,215300.0,209633.0,217467.0,222667.0,225133.0,220161.0,223328.0,239028.0,245942.0,245442.0,229776.0,230551.0,231051.0,232201.0,225457.0,220690.0,218374.0,219733.0,222500.0,232533.0,233533.0,231617.0,220971.0,220971.0,221554.0,223200.0,222450.0,218617.0,218750.0,212833.0,221633.0,229933.0,234683.0,236383.0,236417.0,246667.0,238167.0,235417.0,230750.0,234250.0,235333.0,238667.0,245333.0,254583.0,263250.0,263250.0,259215.0,245882.0,242882.0,241600.0,248808.0,260458.0,263891.0,277683.0,284200.0,296833.0,298500.0,296667.0,294667.0,291667.0,293500.0,288833.0,290355.0,290188.0,298522.0,302833.0,305967.0,307633.0,310133.0,313667.0,310333.0,300833.0,296233.0,299067.0,299900.0,296167.0,299533.0,302867.0,299533.0,291667.0,291667.0,300100.0,301766.0,295550.0,291283.0,284617.0,295833.0,300000.0,303333.0,298333.0,295000.0,300000.0,303167.0,304833.0,304833.0,301633.0,308133.0,306467.0,306500.0,301667.0,306667.0,311667.0,318667.0,322833.0,325417.0,328417.0,324250.0,315000.0,300417.0,302083.0,314417.0,317333.0,317333.0,316333.0,326000.0,336000.0
753869,255,"Bloomington, IL",msa,IL,133583.0,139500.0,142167.0,144883.0,143967.0,144800.0,144167.0,142467.0,142967.0,141800.0,140833.0,137500.0,135667.0,138333.0,139333.0,144500.0,145833.0,144667.0,140167.0,134500.0,137333.0,140667.0,147833.0,146167.0,143167.0,140500.0,142500.0,145500.0,143833.0,145917.0,143167.0,147500.0,146250.0,145667.0,141833.0,137667.0,138333.0,138000.0,142667.0,149167.0,153833.0,153833.0,148333.0,137150.0,136317.0,136317.0,140833.0,137250.0,135917.0,139917.0,149333.0,153167.0,151833.0,145833.0,145333.0,148500.0,144583.0,140917.0,145083.0,148000.0,151667.0,149333.0,155667.0,157000.0,151000.0,145000.0,138667.0,137667.0,134083.0,133417.0,133750.0,139833.0,141833.0,144333.0,143083.0,149750.0,148917.0,145667.0,146667.0,148083.0,150567.0,143900.0,145650.0,150167.0,151000.0,148500.0,148133.0,151967.0,152133.0,149167.0,146083.0,149333.0,143833.0,141583.0,135000.0,137417.0,142083.0,145250.0,150000.0,153500.0,155611.0,152278.0,147361.0,148083.0,149417.0,146667.0,147083.0,147750.0,150500.0,148583.0,152417.0,155833.0,158000.0,155250.0,151583.0,149750.0,142667.0,142333.0,143333.0,151333.0,153333.0,152083.0,154750.0,159917.0,164500.0,162833.0,162667.0,158333.0,158667.0,153167.0,149000.0,147000.0,147667.0,155333.0,159000.0,163167.0,158167.0,155833.0,151667.0,154000.0,151000.0,150833.0,149583.0,148917.0,153250.0,158667.0,164250.0,165917.0,165917.0,167167.0,164500.0,162167.0,156667.0,154833.0,153167.0,152833.0,153000.0,159000.0,167333.0,175667.0,180333.0,183333.0,180833.0,174167.0,167167.0,164667.0,169625.0,174125.0,177758.0,181467.0,190800.0,203833.0,205167.0,198300.0,189633.0,191300.0,186333.0,183000.0,173833.0,180500.0,195833.0,211667.0,224167.0
394944,257,"Oshkosh, WI",msa,WI,126583.0,128683.0,130817.0,128908.0,128492.0,128008.0,126083.0,120167.0,114333.0,115667.0,124983.0,129150.0,126317.0,125167.0,121733.0,120900.0,119733.0,124500.0,124333.0,123333.0,121333.0,127917.0,127250.0,127833.0,125333.0,125333.0,128200.0,124617.0,123617.0,127500.0,137500.0,140817.0,131567.0,125733.0,122067.0,120150.0,113383.0,115150.0,117817.0,119883.0,119133.0,115300.0,117667.0,118226.0,115559.0,114847.0,107954.0,113704.0,110083.0,118083.0,119001.0,124967.0,126934.0,126933.0,125800.0,119167.0,120000.0,119000.0,123100.0,125600.0,128433.0,129667.0,132333.0,130917.0,130567.0,120678.0,123928.0,125111.0,129833.0,124833.0,120333.0,119648.0,122148.0,125965.0,130783.0,134783.0,138300.0,136167.0,137500.0,133622.0,136872.0,133872.0,129417.0,124317.0,123317.0,130650.0,137333.0,138333.0,143333.0,140333.0,141000.0,136333.0,137667.0,134967.0,129300.0,128633.0,127767.0,131867.0,133833.0,138367.0,140567.0,139417.0,136117.0,137817.0,135333.0,138333.0,140167.0,143167.0,138400.0,140867.0,149200.0,159300.0,156333.0,150483.0,147450.0,146783.0,144700.0,140983.0,141350.0,139100.0,143350.0,148983.0,157000.0,161333.0,162333.0,159500.0,159333.0,150000.0,155967.0,150400.0,157033.0,151733.0,153967.0,153083.0,155750.0,161250.0,163833.0,164633.0,159100.0,157400.0,155600.0,161933.0,161617.0,165883.0,165417.0,166733.0,167967.0,173367.0,178067.0,176233.0,171667.0,172667.0,176667.0,178333.0,178333.0,178583.0,180417.0,187083.0,190167.0,194000.0,190667.0,189500.0,195083.0,197250.0,197417.0,198650.0,191783.0,199450.0,196967.0,211333.0,218000.0,224667.0,225000.0,224400.0,224400.0,222233.0,212833.0,207833.0,206667.0,213333.0,218333.0,233667.0,238833.0
394555,258,"Eau Claire, WI",msa,WI,127667.0,130250.0,127917.0,131050.0,134867.0,130533.0,123067.0,113333.0,110667.0,113167.0,115833.0,122500.0,123333.0,125167.0,123000.0,124000.0,125483.0,123817.0,123317.0,120000.0,116667.0,111500.0,112167.0,117417.0,121900.0,121733.0,122650.0,129583.0,128083.0,127567.0,130817.0,135983.0,136333.0,125000.0,113667.0,108850.0,110183.0,120683.0,128333.0,129333.0,131000.0,126867.0,124200.0,120867.0,121667.0,122000.0,115333.0,112500.0,112833.0,119483.0,127317.0,133317.0,136667.0,135000.0,131300.0,128617.0,121050.0,119750.0,115783.0,118517.0,125147.0,132130.0,140447.0,139067.0,140217.0,136733.0,134983.0,134417.0,131750.0,127650.0,126233.0,129900.0,130500.0,129333.0,130833.0,133833.0,137167.0,135833.0,133500.0,129333.0,125417.0,132417.0,134250.0,137000.0,134650.0,138417.0,143350.0,144200.0,139400.0,135783.0,133283.0,129983.0,132300.0,136967.0,141967.0,139650.0,139650.0,142983.0,145667.0,146983.0,148550.0,146050.0,148133.0,143233.0,144900.0,140333.0,143317.0,148450.0,151283.0,154967.0,158333.0,162467.0,167283.0,165617.0,162688.0,157704.0,152704.0,149500.0,153667.0,158667.0,166500.0,170833.0,172567.0,174400.0,173067.0,170778.0,170444.0,169078.0,174967.0,174267.0,172050.0,169133.0,176667.0,183917.0,188500.0,185167.0,186283.0,180950.0,182617.0,178483.0,181967.0,176950.0,176883.0,175900.0,185083.0,193500.0,196000.0,200500.0,203333.0,212333.0,209500.0,203983.0,199892.0,191225.0,193242.0,190667.0,206000.0,214000.0,226167.0,226500.0,229167.0,231333.0,235967.0,230433.0,228767.0,220300.0,233000.0,238833.0,260667.0,254233.0,258400.0,259067.0,265667.0,268000.0,257333.0,250667.0,241633.0,240633.0,247300.0,260083.0,263250.0,269067.0,262983.0
394651,259,"Greenville, NC",msa,NC,121500.0,123500.0,124500.0,125417.0,123250.0,120917.0,118667.0,124333.0,128500.0,134000.0,123333.0,123500.0,121333.0,127000.0,130000.0,129500.0,129667.0,127667.0,127167.0,125333.0,122250.0,122417.0,123417.0,123833.0,124667.0,125667.0,129000.0,129000.0,132000.0,131000.0,131000.0,127833.0,123000.0,127833.0,126000.0,129750.0,130583.0,129750.0,130667.0,125667.0,128000.0,127500.0,129500.0,128000.0,129500.0,124917.0,120983.0,123650.0,126067.0,129667.0,125500.0,128000.0,130000.0,133750.0,135083.0,138417.0,134333.0,123405.0,129322.0,129988.0,137900.0,129650.0,134483.0,136833.0,134167.0,130167.0,120500.0,117833.0,106667.0,110667.0,112483.0,127483.0,125483.0,128000.0,126250.0,131833.0,130250.0,128333.0,130250.0,131167.0,132500.0,128167.0,123833.0,120000.0,123750.0,129333.0,135500.0,133333.0,130417.0,125417.0,127242.0,130575.0,132408.0,127833.0,129000.0,126667.0,131333.0,130833.0,135333.0,137667.0,145967.0,143633.0,141967.0,135667.0,137333.0,138333.0,136833.0,136500.0,135833.0,139167.0,144500.0,148500.0,146333.0,142833.0,137483.0,139150.0,142233.0,143583.0,143417.0,140500.0,143083.0,144750.0,146750.0,148833.0,144000.0,145167.0,141500.0,146500.0,147165.0,149498.0,144498.0,139000.0,143333.0,146667.0,155917.0,157583.0,156583.0,151583.0,149917.0,152583.0,153250.0,149917.0,149583.0,156333.0,159667.0,161650.0,160817.0,164150.0,173800.0,174967.0,174300.0,169333.0,169000.0,168000.0,174167.0,172833.0,177167.0,173000.0,182667.0,194917.0,201583.0,202750.0,192833.0,187833.0,188333.0,191667.0,198333.0,204667.0,217000.0,220333.0,224500.0,232167.0,235333.0,235833.0,224167.0,231833.0,224333.0,218667.0,207833.0,206000.0,219000.0,231000.0,249000.0
394428,260,"Burlington, NC",msa,NC,119833.0,120333.0,124167.0,132833.0,133667.0,123500.0,115833.0,110167.0,114500.0,118000.0,116000.0,113833.0,111167.0,114333.0,116500.0,122333.0,125000.0,124667.0,119500.0,120000.0,123333.0,124667.0,127000.0,127333.0,128667.0,127833.0,119500.0,116833.0,114567.0,117900.0,112233.0,107583.0,109583.0,119917.0,123667.0,119000.0,118000.0,121958.0,122958.0,118292.0,115667.0,116667.0,124017.0,117683.0,117683.0,99417.0,106700.0,114033.0,123617.0,123000.0,120000.0,124333.0,122000.0,122667.0,122000.0,124000.0,120500.0,116083.0,118083.0,121250.0,127580.0,127580.0,128580.0,130000.0,127667.0,129992.0,126658.0,124658.0,118667.0,116167.0,114000.0,116167.0,120000.0,125833.0,125333.0,127500.0,125500.0,127500.0,126667.0,125167.0,123167.0,116833.0,125167.0,129167.0,137133.0,134633.0,135300.0,132333.0,132333.0,129000.0,135000.0,131333.0,130333.0,125333.0,127333.0,130500.0,131167.0,137500.0,138667.0,147500.0,143167.0,141833.0,136667.0,138000.0,142833.0,145167.0,142333.0,140000.0,139333.0,148833.0,153080.0,156247.0,154413.0,151500.0,147500.0,144300.0,145133.0,147467.0,152500.0,155833.0,160333.0,162000.0,161000.0,162667.0,157832.0,163832.0,160832.0,169000.0,167320.0,165153.0,162820.0,160833.0,167833.0,170167.0,169833.0,169833.0,169833.0,172167.0,170000.0,165333.0,165333.0,161333.0,164333.0,166667.0,175000.0,177167.0,182583.0,191750.0,199917.0,197333.0,193167.0,192500.0,193167.0,189333.0,186500.0,190833.0,194667.0,209000.0,217167.0,223833.0,228583.0,232003.0,243670.0,241087.0,246500.0,242333.0,234000.0,230833.0,245000.0,270000.0,281417.0,281417.0,270417.0,270000.0,269167.0,262667.0,246750.0,232583.0,237583.0,239167.0,244000.0,254833.0,271083.0
394480,262,"Coeur d'Alene, ID",msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541000.0,648500.0
394553,263,"East Stroudsburg, PA",msa,PA,175938.0,173938.0,170333.0,173062.0,179128.0,181462.0,177437.0,169870.0,162537.0,165583.0,162083.0,164417.0,157167.0,160917.0,161417.0,156750.0,153470.0,147803.0,154303.0,158500.0,159000.0,155000.0,151500.0,148833.0,149833.0,151667.0,157917.0,155750.0,159417.0,151268.0,153768.0,142435.0,142667.0,137000.0,133167.0,135250.0,135250.0,142667.0,145583.0,152250.0,151667.0,150667.0,138500.0,136833.0,133967.0,142533.0,139367.0,137567.0,129833.0,130333.0,131167.0,134150.0,133450.0,132700.0,132717.0,130583.0,129833.0,126333.0,126833.0,124833.0,125000.0,127000.0,130417.0,134233.0,130567.0,127817.0,124000.0,127500.0,133500.0,136833.0,135167.0,124083.0,115750.0,115583.0,121333.0,129667.0,135872.0,133706.0,134789.0,132292.0,136458.0,129042.0,120917.0,110917.0,118917.0,121667.0,131720.0,132687.0,134437.0,130233.0,124600.0,126183.0,125333.0,126633.0,122967.0,128467.0,130000.0,135333.0,133167.0,129967.0,129950.0,129950.0,134983.0,135667.0,135596.0,130596.0,124929.0,120000.0,124983.0,131150.0,141150.0,141165.0,144165.0,142498.0,142467.0,142300.0,145633.0,145000.0,143500.0,143167.0,145583.0,148050.0,148383.0,153267.0,152967.0,152383.0,148250.0,150250.0,150833.0,148000.0,144667.0,143000.0,154583.0,154583.0,159583.0,155000.0,160000.0,159983.0,162983.0,164650.0,163000.0,160000.0,156667.0,156333.0,159983.0,160233.0,163900.0,166917.0,177900.0,186233.0,191233.0,193333.0,200000.0,200000.0,202140.0,206456.0,217456.0,228650.0,231000.0,235000.0,235000.0,238333.0,241633.0,244967.0,246633.0,244083.0,248467.0,255133.0,265217.0,270167.0,273500.0,276167.0,273500.0,276500.0,273000.0,271333.0,267333.0,269833.0,274000.0,275667.0,278167.0,279000.0,283333.0
395007,264,"Pueblo, CO",msa,CO,118668.0,121328.0,118344.0,119094.0,120470.0,117620.0,121953.0,111333.0,113000.0,118500.0,119500.0,125467.0,121967.0,128000.0,128400.0,129067.0,134367.0,132300.0,128717.0,121550.0,122450.0,118367.0,116700.0,117500.0,119167.0,121750.0,123250.0,125917.0,129000.0,128167.0,131317.0,126483.0,122150.0,113167.0,122833.0,123871.0,128704.0,122371.0,118333.0,120967.0,118633.0,123612.0,120703.0,119703.0,119725.0,116000.0,124667.0,126300.0,131300.0,127283.0,126150.0,130150.0,135333.0,134817.0,134783.0,127617.0,124283.0,119283.0,117450.0,119133.0,122500.0,127617.0,133117.0,132750.0,131767.0,128600.0,123800.0,125500.0,128133.0,132908.0,131242.0,128125.0,129683.0,131333.0,133817.0,137567.0,136583.0,135083.0,133333.0,134000.0,135333.0,131833.0,128333.0,127500.0,133250.0,137417.0,143750.0,145667.0,149633.0,153533.0,154017.0,150305.0,142505.0,140355.0,139767.0,143250.0,145917.0,151583.0,154000.0,152867.0,157200.0,154867.0,155500.0,152167.0,152833.0,148317.0,145650.0,143983.0,152568.0,158068.0,167052.0,167233.0,169067.0,172317.0,175217.0,177217.0,169650.0,165000.0,166000.0,171667.0,179000.0,178917.0,184500.0,186667.0,188883.0,186267.0,181433.0,178633.0,172333.0,172467.0,178133.0,186133.0,190500.0,194667.0,203000.0,208500.0,210967.0,208217.0,209717.0,210383.0,206300.0,201433.0,192300.0,195417.0,202117.0,209600.0,213317.0,218317.0,227417.0,237417.0,237417.0,240000.0,237000.0,240900.0,234233.0,238100.0,242533.0,253867.0,259667.0,268000.0,280000.0,285417.0,282083.0,277083.0,281667.0,284500.0,291167.0,294500.0,301667.0,308333.0,307100.0,310100.0,301767.0,294667.0,283150.0,277983.0,274650.0,276500.0,288667.0,302233.0,308900.0,303550.0,308317.0
395215,266,"Wausau, WI",msa,WI,119867.0,117800.0,117267.0,118933.0,123300.0,122833.0,128833.0,123133.0,122367.0,119200.0,123650.0,125250.0,123750.0,121667.0,122167.0,121500.0,118167.0,117483.0,115733.0,118233.0,114917.0,111000.0,118667.0,122000.0,123300.0,114800.0,114967.0,120983.0,123233.0,122733.0,120717.0,116133.0,116667.0,115367.0,112700.0,114467.0,115967.0,124300.0,125667.0,125833.0,127500.0,120483.0,119483.0,118817.0,123833.0,117917.0,111917.0,102250.0,105917.0,109583.0,118083.0,122333.0,122983.0,125650.0,123650.0,124333.0,122333.0,123133.0,121467.0,122633.0,121333.0,121500.0,120817.0,125550.0,131717.0,134000.0,126433.0,115400.0,107133.0,111133.0,116317.0,124483.0,125983.0,125667.0,126967.0,129767.0,132900.0,134933.0,132967.0,129000.0,126400.0,123067.0,122067.0,117083.0,120750.0,128900.0,134817.0,137983.0,138817.0,133817.0,130233.0,123083.0,121233.0,118317.0,121483.0,127950.0,126783.0,125950.0,127500.0,134167.0,139167.0,137333.0,134083.0,134917.0,139317.0,136550.0,123967.0,115567.0,121067.0,130050.0,142350.0,143033.0,148300.0,140333.0,141667.0,142500.0,142833.0,137500.0,135500.0,140500.0,148833.0,146667.0,150667.0,154000.0,155667.0,151667.0,146667.0,144767.0,140433.0,142100.0,142317.0,149950.0,152517.0,157800.0,160833.0,163267.0,169667.0,164833.0,163167.0,157083.0,159583.0,157000.0,152617.0,151950.0,154867.0,165167.0,166417.0,174050.0,176548.0,178632.0,175998.0,170933.0,175067.0,170383.0,166250.0,162117.0,161650.0,169833.0,174833.0,186317.0,184667.0,187000.0,190167.0,193333.0,187583.0,176083.0,176583.0,175333.0,183833.0,186833.0,203167.0,204667.0,205967.0,201300.0,199633.0,194000.0,182333.0,177317.0,181983.0,188817.0,190500.0,198800.0,205633.0
